SoundWaveAsset 3b4ae5c9d86c36946a925d1e1bb12eb1 #primary instance
    $::SoundDataAsset
        $::Asset
            $::DataContainer
            Name Sound/VO/EN/SP/AI/US/Marine2/vo_us_ai_marine2_alert_grenade
        NameHash 2384252206
        Chunks::array
            member::SoundDataChunk
                ChunkId 42C5B0B270C96ADBEFC9A10F47B71A36
                ChunkSize 164716
            member::SoundDataChunk
                ChunkId 0949E394EE593C53F672A2BBF76DDAD4
                ChunkSize 170500
            member::SoundDataChunk
                ChunkId EC9F32637D6BB8EF5F6BDF95DDB3BD7C
                ChunkSize 195696
            member::SoundDataChunk
                ChunkId 4E65323A220CA515ECAB118B11156F08
                ChunkSize 180540
            member::SoundDataChunk
                ChunkId 6FD0253711E8271B33EE627F33B2D1C2
                ChunkSize 149416
            member::SoundDataChunk
                ChunkId C012D5408BFDA3E7CF5FF6C485EDA240
                ChunkSize 211984
            member::SoundDataChunk
                ChunkId B544BB6C77B320D8898AB2D6B2874564
                ChunkSize 185344
            member::SoundDataChunk
                ChunkId 854B480FF31A442BB0F2D258A6F2F596
                ChunkSize 2868808
    Variations::array
        member a7509918370a966a57aed8667e79c76c
        member 7f483159d750e5d84be411cd96122357
        member 7c3bc2e484332d376b9289a38e6ae120
        member 5c9271e26b97c1ed132b2c18b6f2c644
        member ca9e3c6ac2def069353f11b66100dffe
        member 18d2e6ffd8e8ffa9355828a13936bfcc
        member f68c66da143e8d530f22f833e69bb953
        member babcf08e65d32d1f51952bc0c5f406cc
        member fe2bb30b66b126b329e39d6605b6fa53
        member 0b2aad759880539a576f255cd7c85290
        member becda2461dd40c4cc17bf2d2ab417979
        member 2f7c8c1327141fbba217a15e31163d51
        member 7b9e0f6b8e5ea9aa32cb71dc49127d82
        member 8830d7e7a0616a0302e1fa11b879d9fc
        member ede6e734d8d739ab46295af1e20a585b
        member 734f844c17a532ee022149dc0f0bf67b
        member aa6d9d199169d7786bf3930b59fdc6f5
        member 49b729db12c61f4f74c5812ac8b9ba55
        member 0fd497a94630348a9fe307fc2a6ac154
        member 4b0eb1f5bd70c03b09374e412f7fa375
        member 2f1f7116c4de4c85634170e668c6c348
        member 5f4c58d0d4676a1c033b44151d7e715d
        member e0f95bb823511e69fa92640f42dd3943
        member 8895e4649e9b5635d3bd4e78c5b15eb4
        member b689655704e193a3ce7771d9e635b436
        member ca21c5538519e2637bd805badbfe844f
        member e040a9e920a0c431d0f6413cd3677b94
        member a337cd3d0419f92aee6262dea51f5eef
        member 054db5cad3e38891cd382d487a086646
        member 76abd524dba3d1b1d3602023d3d4bef0
        member 09fa8c5a0ddf1407117df75c04518fbb
        member 1535163310b50dfb892a655b3b2f8d81
        member b8f3adbff4ec95d0278c9b2cedc246ea
        member c608b34407eb38f1752782362ac8663f
        member f8cb3b8c4aa10b8abb2fad407ca0ee65
        member d8e4e160707a5629af9e7e30f56d68cb
        member 45e09fd749d858c4cfb903705d1f32d0
        member cb173cb724cae44d9caf685cf65d8489
        member f270bc56a7e2b2012145ca2db4b543c6
        member 64cf62cc729c64437beed4a8f1a8532f
        member 886dc88ca947549b5538f08da50d29c0
        member 364a7d0a608dcf9a8c59367ba5b41cac
        member 6c9f10a19579d535d12be6f2d8a6e963
        member 7739ce03b796a101c8610e9beaaad359
        member c69f75e6df48d6f7014ad281103edd9c
        member 7f55028067572b482e823e658b785072
        member 787a0a99ca3a4211908d0f66285622ab
        member 92a0402e5c75d663161a6133e42e8943
        member cf99973007b76bb07933b609ecd61deb
        member d731a917e4922a80cd403d0cb9363e8b
        member 4c48e045a8430d4010f533e5d873a3d2
        member f2048be3ab83b65b5908aec5e2d30dcf
        member e2a1be0f237df2f78a0cd9c0e65fc9fb
        member 93ebf5b300a46c2778c356c9b25e8475
        member dce93f9ad63c2ab960ad12860ca08572
        member a023f69f8fa0fe1500a30ddce04b0339
        member f18998a4191711e21659d5321e36fbcf
        member 28486f49c7b3cb3952962e2c2bd22d61
        member 9d07f0c522a8f4f01d72cc7b9301ef2c
        member ec09e15df9103dce3a107a74ab77c0fb
        member 5f3f7d8996146e29f4ea608fef0445a2
        member 6a02230a3b4af9956b1be4131338b823
        member 0af6d7ad804024ef26b95a7a8f59144c
        member 8c00ba6cd939208438f042f7f54f365c
        member a4ffe6722a581fbdc02248d680acacdf
        member f72175972d0f4a1172be3de5ea50aa41
        member 641b9f4e21a00f6b270f648b66132154
        member e6310495e965c71427bfb30d2c9cb64c
        member 9843be0287c5d340efbaa5ac5a116d4f
        member 81b4790b85dc772867bd4c4e3854c4ac
        member 9015113b1fe83d349a7543c0d760bd8e
        member b95ceb0ff847ac4f39b9a92c097a0b7f
        member d0b7e79735c7ddbadb09f9c4dc2030d8
        member 02ba78cc33b5a2a566f9040a90131b69
        member 67d4d946cf40b9ce2d8ce15c7e66e40d
        member e36ec6efbff2ee635ca08649a902fcff
        member c0014fd887a1fdc5484c884ef585ba11
        member e032f8d23801eec766a630ae425dfe8c
        member 80d64de4eaf7062329e5ea5f23aff620
        member f25239c940b403192854994b80855c22
        member dad619e97c21074d8f41503fdba456f8
        member 2d689866f541f5db88cbdf0598244d39
        member 080090ac2a19795a95bd79f5bc417f39
        member e4e4e9518768587afbdc802faeb2530f
        member 126d4570f1409c711dbb5529842bd00b
        member 1a8b40525aba017b6e606fd0ae7658c0
        member 951ea1e751a7455baa8508263ce56e00
        member cf1a93c903f1ed34e17348a0a2e1f8fc
        member aa76737a525d7d42021e89eb876c180f
        member d84df620f91342ba87c62ceedb79c62b
        member 0b2fef0f2ed6904f0b176731f49fdf72
        member 330f495ab96573c5f10b114e2ccb30e2
        member 47b5348f696c3a0c290131193840ff6e
        member 8b86754ca874d7223bd2be19130b80d6
        member 19afc4817bd3fdd82074a6f63aab7e07
        member 009cd3a096115733e1713c8cb9295956
        member 98a130c4ac7bae74b06b5566d3c4d13b
        member 6a4e239be14d14c2d18dc00ade21dc63
        member 89b3c266b1642cc1cfa9e514a0bc6fe5
        member 7babf2a504c4623283dc9b9c87ea9eb8
        member 050b9fa520d726c8e8a3a5ef2ab5471d
        member 8b51c698543a11f89d72565332d3517d
        member 5c86a6c11ccde545230f159866e84b33
        member 868dd85a19272c3555d6816190a93520
        member 95f6d8f221de2604d0d56c27ea47dee4
        member 3af8e5a3b4be78ba2b174befb54c4117
    Localization::array
        member::SoundWaveLocalizationInfo
            Language sound/audiosystem/5d29909722f6874ba119d13c6595c313
            FirstVariationIndex 71
            VariationCount 5
        member::SoundWaveLocalizationInfo
            Language sound/audiosystem/ca96d0d3fa2ae4439136bb54d9440b3d
            FirstVariationIndex 81
            VariationCount 5
        member::SoundWaveLocalizationInfo
            Language sound/audiosystem/183afa68c0ee914c8cb66100f3ed16ec
            FirstVariationIndex 76
            VariationCount 5
        member::SoundWaveLocalizationInfo
            Language sound/audiosystem/e93d5205c2260246903b4495f043e951
            FirstVariationIndex 101
            VariationCount 5
        member::SoundWaveLocalizationInfo
            Language sound/audiosystem/d0a867bf6aec7e41b6592ea9b5eec98e
            FirstVariationIndex 91
            VariationCount 5
        member::SoundWaveLocalizationInfo
            Language sound/audiosystem/3b914af769765642bc60f6d668b78ce6
            FirstVariationIndex 96
            VariationCount 5
        member::SoundWaveLocalizationInfo
            Language sound/audiosystem/15fce6c51834cc4f9eb684a1fe3e509c
            FirstVariationIndex 86
            VariationCount 5
        member::SoundWaveLocalizationInfo
            Language sound/audiosystem/ff8aa76e788ed34d9907ae523f5593cb
            FirstVariationIndex 0
            VariationCount 71
    SubtitleStringIds *nullArray*
    Selection SwvsRandom
    Seekable False
    PersistentVariationCount 0
    PreferAvailableVariations False
    StreamPool sound/streampools/vo/f4b0e1aa9d02774c88dcc03a1e5b82de
    ChannelCount 1
    VoicePriority 4
    PrimePriority 0
    RequestPriority 0
SoundWaveVariation a7509918370a966a57aed8667e79c76c
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 0
            SeekTableOffset 4294967295
            SegmentLength 0.971583306789
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 7f483159d750e5d84be411cd96122357
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 27796
            SeekTableOffset 4294967295
            SegmentLength 1.69747912884
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 7c3bc2e484332d376b9289a38e6ae120
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 76296
            SeekTableOffset 4294967295
            SegmentLength 1.22160410881
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 5c9271e26b97c1ed132b2c18b6f2c644
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 111252
            SeekTableOffset 4294967295
            SegmentLength 1.64781248569
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation ca9e3c6ac2def069353f11b66100dffe
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 158308
            SeekTableOffset 4294967295
            SegmentLength 1.55785417557
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 18d2e6ffd8e8ffa9355828a13936bfcc
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 202848
            SeekTableOffset 4294967295
            SegmentLength 2.20683336258
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation f68c66da143e8d530f22f833e69bb953
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 265880
            SeekTableOffset 4294967295
            SegmentLength 0.885312497616
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation babcf08e65d32d1f51952bc0c5f406cc
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 291168
            SeekTableOffset 4294967295
            SegmentLength 0.883666694164
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation fe2bb30b66b126b329e39d6605b6fa53
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 316456
            SeekTableOffset 4294967295
            SegmentLength 0.926625013351
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 0b2aad759880539a576f255cd7c85290
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 342960
            SeekTableOffset 4294967295
            SegmentLength 0.84920835495
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation becda2461dd40c4cc17bf2d2ab417979
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 367260
            SeekTableOffset 4294967295
            SegmentLength 0.869708359241
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 2f7c8c1327141fbba217a15e31163d51
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 392168
            SeekTableOffset 4294967295
            SegmentLength 1.46906244755
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 7b9e0f6b8e5ea9aa32cb71dc49127d82
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 434124
            SeekTableOffset 4294967295
            SegmentLength 2.07800006866
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 8830d7e7a0616a0302e1fa11b879d9fc
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 493508
            SeekTableOffset 4294967295
            SegmentLength 1.28008329868
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation ede6e734d8d739ab46295af1e20a585b
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 530136
            SeekTableOffset 4294967295
            SegmentLength 1.46620833874
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 734f844c17a532ee022149dc0f0bf67b
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 7
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 572016
